Title,Singer,Lyric
수취인 불명,프리스타일,안돼겠지 이젠  잘지내니 나는 요즘 그냥 그렇게 살어 예전보다 살만한데 맘은 그렇지 않아 안본지 오래됐어 요즘에 너는 어때 나같은거 이제는 별로 관심없겠지만 그건좀 어때 예전에 달고 살던 기침은 약좀 잘 챙겨먹어 고집부리지말구 감기라도 걸리면 넌 무척오래 가잖아 따뜻하게 좀 입고 다녀 멋부리지말고 요즘들어서 친구들이 내게 자꾸 말해 사랑은 다른 사랑으로 잊어버리라고 안쓰러운 눈빛으로 나를 보며말해 머리가 멍해지고 말라가는 병에 걸렸다고 길을걷다 멈춰서 한숨만 쉴꺼라고 이름을 불러도 잘 듣지 못할꺼라고 눈만 뜨고 있지 사는게 아니라고 당분간 그 심장은 잠시 멈출꺼라고 왜 이런거죠 내가 왜 이런거죠 아무렇지 않은데 왜 내가 힘들까요 내가 아픈가요 많이 아픈가요 난 아무렇지않죠 정말 아무렇지않죠 모든게  그래 니가 오늘하루 아무런일도없듯 나역시 오늘하루도 보통으로 살어 그런데 사람들이 나를 보며 말해 그러다 죽겠다고 이젠 좀 잊으라고 내색조차 안하려고 정말 애쓰는데 결국 아무리 숨겨봐도 나는 역시 안돼 그렇지 내가 하는 일이 다 그렇지 뭐 사랑하는 사람조차 볼수없으니까 오랜만에 니 생각나 편지한통 썼는데 그런데 마땅하게 어디로 보낼곳이 없어 사실은 나 미치도록 니가 보고싶고 많이 아파 너무도 힘들다고 말하려고했어 내가 지금 뭐를 어찌해야할지 어떻게 시작할지 너에게 물어보려했어 정말 뭐가 뭔지 대체 정말 뭐가 뭔지 나는 어떻게 너 없인 아무것도 못해 왜 이런거죠 내가 왜 이런거죠 아무렇지 않은데 왜 내가 힘들까요 내가 아픈가요 많이 아픈가요 난 아무렇지않죠 정말 아무렇지않죠 모든게 왜 이렇게 살아가는지 이렇게 힘든지 왜이렇게 된거죠 아무일도 없던것처럼 난 웃고 지내요 정말 아무렇지도않게 근데 왜 이런거죠 내가 왜 이럴까요 아무렇지않은데 왜 내가 힘들까요 내가 아픈가요 많이 아픈가요 난 아무렇지않죠 정말 아무렇지않죠 모든게 근데 왜 자꾸만
사이먼 도미닉,사이먼 도미닉,Simon Simon Dominic Simon D o m i n i c oh oh Simon Simon Dominic Simon D o m i n i c oh oh Simon says 1998' 당시 내 고향은 힙합 불모지 Ra D와 Keeproots 두 사람은 나의 OG 난 Bad Boy 대신에 교복에 flip-flop 쉬는 시간엔 축구보다 힙합 CD와 beatbox 라이브 클럽이 콜라텍으로 바뀌던 시기쯤에 무대를 잃었던 내 라임들은 부지기수 지금은 찾을 수도 없는 그 시절 내 demo tape 그때보다 순수한 걸 이젠 못 내놓네 부대 똥다리 또 부산역 광장에서 freestyle 하던 때가 나의 첫 번째 primetime 가리온이 부산에 떴다 하면 짝퉁 백포스 꺼내 신고선 어디든 달려갔고 Master Plan 보면서 부러웠던 서울 내 꿈은 기차로 딱 네 시간 거리에 있었어도 부모님 믿음 없인 힘이 없던 내 a k a 어쨌건 음악은 내 삶의 첫걸음을 떼게 했네 모든 남자들은 S'up 모든 여자들은 ass up you can call me Simon D o m i n i c 더 크게 불러줘 say my name say my name Simon Simon Dominic Simon D o m i n i c oh oh Simon Simon Dominic Simon D o m i n i c oh oh 힙합이 밥도 안 맥여 준다고 남 탓하던 놈들은 옆에 안 뒀지 내 성격 좀 tight했거든 away game에 더 강했던 hometown hero 대구에서 나 같은 놈 하나 만난 뒤로 game changed 이센스와 난 갱상 finest two 촌놈 styles 서울의 mc들을 먹어 치우는 꿈 2008 앨범 한 장 없었어도 underground kingz 섭외 1순위에 우릴 매번 올려놨지 믹스테잎은 다 sold out 아메바 계약 후엔 내가 번 돈만 본 다음 몇몇은 배 아프대 오해 가득한 술자리에선 talk dirty 2 em' 잃은 게 좀 많지만 다 추억거리뿐인 20대가 남긴 건 사라질 인기와 돈 따위 물론 지금의 내가 있기까지의 도움닫기 밤낮 없던 압박감들 다 잊지 못해도 기억할 건 내 이름과 이센스 team forever ever ever 모든 남자들은 S'up 모든 여자들은 ass up you can call me simon d o m i n i c 더 크게 불러줘 say my name say my name Simon Simon Dominic Simon D o m i n i c oh oh Simon Simon Dominic Simon D o m i n i c oh oh always on my grind 여러 번의 테이크에 이제 인트로 하나를 잘 끝냈네 차가운 새벽은 몇 번이나 날 죽이고서 다음날 밤에 다시 뜨겁게 부활시켜줬어 나의 제2막 책임감이 날 애타게 한 뒤에 내 야망은 쉽게 눈 안 떠 top 100 따위엔 돈이 다가 아냐 i just wanna rhyme with my homies 누릴 수 있을 때 누리는 거야 난 오직 음악에 살 거야 그게 내 성공의 좌표 one love 따윈 개나 주고 다들 눈에 힘 빡 줘 래퍼 vs 래퍼 레이블 vs 레이블 메이저 vs 마이너 그 모든 것들 vs 내 이름 Simon Simon Dominic Simon D o m i n i c oh oh Simon Simon Dominic Simon D o m i n i c oh oh
붉은 노을,BIGBANG,난 너를 사랑해 Let's go Yes sir We're back again with 이문세 That's right Fresh celebration 2008 It's bigbang ye ye bust it 그댄 아시나요 있잖아요 지금 그대가 너무 그리워요 고개 숙여 눈물 훔쳐요 당신의 이름을 불러요 꼭 이렇게 날 남겨두고 떠나가야만 했는지 너만 생각하면 머리 아퍼 독하디 독한 술 같어 술 뿐이겠어 병이지 매일 앓아누워 몇 번인지 내일이면 또 잠깐 잊었다가 또 모레쯤이면 생각나겠지만 그래도 어떡해 아직 내 사랑 유효한데 돌아올 거라고 믿는데 난 너만 기다리는데 난 너를 사랑해 Oh I love you girl 이 세상은 너 뿐이야 소리쳐 부르지만 저 대답 없는 노을만 붉게 타는데 혹시 그대가 미안해한다면 내 얼굴 보기 두렵다면 Girl 그런 걱정 하덜덜덜 마 너라면 힘이 펄펄펄 나 보고 싶은 그대 얼굴 저 붉은 노을을 닮아 더 슬퍼지는 걸 Oh baby baby 다 지나간 시간 우리가 함께한 추억 잊진 말아줘요 눈을 감아 소리 없이 날 불러준다면 언제라도 달려 갈께요 Everyday everynight I need you 난 너를 사랑해 Oh I love you girl 이 세상은 너 뿐이야 소리쳐 부르지만 저 대답 없는 노을만 붉게 타는데 아름다웠던 그대 모습을 이젠 볼 순 없겠지만 후횐 없어 그저 바라볼 수 있게 붉게 타주오 Ah Ah Ah Ah Ah Ah Ah Ah Let's go Ah Ah Ah Ah Ah Ah Ah Ah 해가 뜨고 해가 지네 노을 빛에 슬퍼지네 달이 뜨고 달이 지네 세월 속에 나 또한 무뎌지네 해가 뜨고 해가 지네 노을 빛에 슬퍼지네 달이 뜨고 달이 지네 그대 기억 또한 무뎌지네 난 너를 사랑해 Oh I love you girl 이 세상은 너 뿐이야 소리쳐 부르지만 저 대답 없는 노을만 붉게 타는데 난 너를 사랑해 I love you girl 이 세상은 너 뿐이야 소리쳐 부르지만 저 대답 없는 노을만 붉게 타는데 Once again Ah Ah Ah Ah Ah Ah Ah Ah Let's go Ah Ah Ah Ah Ah Ah Ah Ah big bang
바람이나 좀 쐐 (Feat. 우혜미),개리,나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 조금 슬퍼 보이면 어때 너만 그런 게 아닐 텐데 때로는 lonely lonely lonely 때로는 lonely lonely lonely 나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 너와 헤어지고 난 후에 한번에 관계 역시 넌 최고였어 사랑을 할 땐 감동밖에 누가 널 만나게 될진 모르겠지만 그 자식 운이 텄네 그래 슬픈 생각보단 오히려 이렇게 쿨한게 편해 열 편의 영화 열 번의 취함 열 명의 위로와 열 번의 낮과 밤 그걸로 충분하면 좋겠어 지금 이 힘든 이별을 견디는 시간 많은 일들과 작은 웃음들 억지로 만들어가며 적응하는 중 좋은 것만 생각해 그래야 좀 맘이 편해 어차피 사랑도 세월 따라 다 변해 추억 같은 노래 그래 어쩌면 지금 내게 필요한 건 힘이 들 때마다 네가 항상 웃으면서 내게 했던 그 말 나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 조금 슬퍼 보이면 어때 너만 그런 게 아닐 텐데 때로는 lonely lonely lonely 때로는 lonely lonely lonely 나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 사랑은 가고 난 그냥 또 혼자 사는 남자 라면 물 맞추기 선수 가끔씩은 혼잣말하며 외로운 소파와 함께 살아 잠이 들기 전엔 TV 드라마 혹은 영화 네가 없이도 시간은 잘도 흘러가고 너의 연락 없는 전화는 그냥 꺼놔 아마 내일도 그러겠지만 알게 뭐야 끝난 거야 이미 우리 사랑은 죽었고 이별은 춥고 가슴 아픈 평화 또 때로는 무서운 밤의 긴 침묵 같은 거야 이별이 그런 거지 뭐 멀쩡하다가도 울컥하는 실컷 미워하다가 눈물 참는 거 밤이 되면 높은 빌딩 깜박거리는 빨간 불빛 그처럼 네가 떠올라 더 지쳐가는 거 이별은 그런 거야 이별은 그런 거야 멀쩡하다가도 울컥 하는 거 이별은 그런 거야 이별은 그런 거야 실컷 미워하다가도 눈물 참는 거 나가서 바람이나 좀 쐐 아무도 찾지 않는 곳에 조금 슬퍼 보이면 어때 너만 그런 게 아닐 텐데 때로는 lonely lonely lonely 때로는 lonely lonely lonely 나가서 바람이나 좀 쐐 이제는 내가 없는 곳에 나가서 바람이나 좀 쐐 조금 슬퍼 보이면 어때 나가서 바람이나 좀 쐐 조금 슬퍼 보이면 어때
"19금
TV를 껐네... (Feat. t윤미래, 권정열 Of 10cm)",리쌍,"널 너무나 사랑해서 난 티비를 껐어 새빨간 니 입술 널 너무나 사랑해서 난 커텐을 쳤어 새빨간 니 입술 널 너무나 사랑해서 난 티비를 껐어 새빨간 니 입술 널 너무나 사랑해서 난 커텐을 쳤어 새빨간 니 입술  내 눈엔 그 어떤 선보다 아름다운 너의 몸매 검은 머리 너만의 향기에 나는 녹네 때론 몰래 응큼한 상상을해 그러다 욕심이 솟네 티비를 보다가도 거리를 걷다가도 시도때도 없이 난 너를 원해 못참아 어떻게 손만잡아 딱딱하게 말하지마 네가 날 딱딱하게 만들었잖아 널 너무 사랑해 내 모든 걸 다 주고 니 모든 걸 다 갖고싶어 더 가까이 널 안고싶어 내 몸을 적시고 엉덩이 토닥토닥 하고싶어  이 밤이 새도록 보여주고 싶어 어제와 또 다른 내 모습에 눈물까지 흘릴꺼야 이 밤이 새도록 보여주고 싶어 넌 너무 사랑스러워 언제나 나를 설레게 만들어 baby  널 너무나 사랑해서 난 티비를 껐어 새빨간 니 입술 널 너무나 사랑해서 난 커텐을 쳤어 새빨간 니 입술  더운데 갑자기 커텐을 왜 쳐 잘 보고 있는 티비는 또 왜꺼 그런 눈으로 왜 또 분위기 잡아 피곤해 피곤해 그냥 난 잘래 니 품에서 꿈꾸고 싶어 밤새 그만 좀 보채 오늘만 날이 아니잖아 좀 참아 착하지 내 남자 그냥 코 자자 삐지지말고 내 손을 잡아 어린애처럼 왜 또 등을 돌려 못말려 너란 남자 정말 웃겨 생각해볼게 어서 가서 불꺼  이대론 잠 못자요 넌 너무 아름다워 난 오늘 이 밤을 보내기엔 아쉬워요 오늘은 안된단 말 마요 그만 그만 그만  널 너무나 사랑해서 난 티비를 껐어 새빨간 니 입술 널 너무나 사랑해서 난 커텐을 쳤어 새빨간 니 입술 널 너무나 사랑해서 난 티비를 껐어 새빨간 니 입술 널 너무나 사랑해서 난 커텐을 쳤어 새빨간 니 입술  나를 설레게 만들어""<>"
상남자 (Boy In Luv),방탄소년단,되고파 너의 오빠 너의 사랑이 난 너무 고파 되고파 너의 오빠 널 갖고 말 거야 두고 봐 왜 내 맘을 흔드는 건데 왜 내 맘을 흔드는 건데 왜 내 맘을 흔드는 건데 흔드는 건데 흔드는 건데 아빠 아빤 대체 어떻게 엄마한테 고백한 건지 편지라도 써야 될런지 뭔지 니 앞에서 난 먼지 괜히 틱틱대고 씩씩대고 징징대게 돼 나는 진지한데 찌질하게 시비나 걸게 돼 뭔데 신경 쓰여 다 큰 날 애로 만들어 거꾸로 뒤집을껴 인연을 연인으로 대학까지도 너랑 간다면 참 잘 갈 것 같아 가나다라마바사아 하쿠나마타타 똑같은 프로필 사진 왜 자꾸 확인할까 그렇다고 착각하지마 쉬운 남자 아냐 안달 났어 나 안달 났어 니가 뭔데 너만 잘났어 왜 나를 자꾸 놀려 놀려 너 이제 그만 hol' up hol' up 꽉 잡아 날 덮치기 전에 내 맘이 널 놓치기 전에 Say what you want Say what you want 니가 진짜로 원하는 게 뭐야 꽉 잡아 날 덮치기 전에 내 맘이 널 놓치기 전에 Say what you want Say what you want 니가 진짜로 원하는 게 뭐야 왜 내 맘을 흔드는 건데 왜 내 맘을 흔드는 건데 왜 내 맘을 흔드는 건데 흔드는 건데 흔드는 건데 겉으론 bad bad girl 속은 더 bad bad girl 나 같은 남잘 놓치면 후회하게 될 걸 메신저 확인해놓고 누르지 않는 너의 행위 1 자리 없어 짐과 동시에 속만 타지 네비게이션이나 살까 봐 빠름 빠름 빠름 어필하려고 계속 난 아둥 바둥 바둥 진심 I got 'em 뒷심 I got 'em 내가 유일하게 갖지 못한 건 너의 아름 아름 다움 이 내가 어떻게 변하면 되겠니 hol' up 밀당 어장 그런 거 난 잘 몰러 대신 아프면 119 말고 날 불러 니가 울라면 울어 웃으라면 웃어 구르라면 굴러 안달 났어 나 안달 났어 니가 뭔데 너만 잘났어 왜 나를 자꾸 놀려 놀려 너 이제 그만 hol' up hol' up 꽉 잡아 날 덮치기 전에 내 맘이 널 놓치기 전에 Say what you want Say what you want 니가 진짜로 원하는 게 뭐야 꽉 잡아 날 덮치기 전에 내 맘이 널 놓치기 전에 Say what you want Say what you want 니가 진짜로 원하는 게 뭐야 되고파 너의 오빠 너를 향한 나의 마음을 왜 몰라 나를 모른 척해도 차가운 척해도 널 밀어내진 못하겠어 되고파 너의 오빠 너의 남자가 될 거야 두고 봐 나의 마음이 네게 닿도록 지금 달려갈 거야 꽉 잡아 날 덮치기 전에 내 맘이 널 놓치기 전에 Say what you want Say what you want 니가 진짜로 원하는 게 뭐야 꽉 잡아 날 덮치기 전에 내 맘이 널 놓치기 전에 Say what you want Say what you want 니가 진짜로 원하는 게 뭐야
"19금
거북선 (Feat. 팔로알토)","Ja Mezz, Andup (앤덥), MINO (송민호)",우린 거북선 다른배들 통통 그냥 통통 떨어져라 똥통 커지는 네 동공 느껴지는 고통 우린 독종 너흰 그냥 보통 우린 거북선 다른배들 통통 그냥 통통 떨어져라 똥통 커지는 네 동공 느껴지는 고통 우린 독종 너흰 그냥 보통 uh whadsyaname 나의 존잴 모르기에 너희가 느끼는 공포감 Uh 내 aka는 ninja undercover camouflage underground 날 뭐라고 부르던 간에 너넨 거의 없지 나에 대한 정보가 J A M E DOUBLE Z 이제 알아둬 soon imma be on the top on the top uh whadsyaname maybe call me jack 내가 심어놓은 콩나무 uh 지난 1년 사이에 많이 자랐네 그걸 타고 향할 목적지는 저 하늘 uh wanna get 나무늘보 나의 하루 또 잘만든 앨범 곧 나오면 여태 게으르고 배불렀던 랩퍼들아 발뺌 하지 말고 그냥 발빼 나보다 못하면 홍원이 꿈나무 유망주한테 기부해 mic and pop filter 처럼 핑계대지 말고 예방법 처럼 너넨 손 씻어 이걸 듣고 찔리면 너는 아마 이걸 못느낀다하겠지 마취 주사 인듯 그냥 몇대 더맞고 눈을 감아 그래 너만 못 들었겠지 나의 이름 uh 우린 거북선 다른배들 통통 그냥 통통 떨어져라 똥통 커지는 네 동공 느껴지는 고통 우린 독종 너흰 그냥 보통 우린 거북선 다른배들 통통 그냥 통통 떨어져라 똥통 커지는 네 동공 느껴지는 고통 우린 독종 너흰 그냥 보통 whoo 난 늘 하고 있었지 내가 걸어온 방식대로 노를 저었지만 되려 뒤로 밀려난 걸 느꼈고 1막을 닫어 내 악장의 다음 세대로 what the fuck you want 만만하게 봤다면 척추 꺾어줘 귀엽게 봤다면 Imma fuck you love hard 내게 잘못 걸리느니 쳐맞는게 나을걸 벌써 몇놈 혓바닥을 접어놨어 평화를 추구 ma friend yeah I used to 꼰대질에 썩은 웃음 ha yeah I used to 그 때의 나로 유추해 내 신경을 들쑤셨다간 코로 마시게 될거야 술 분수 난 순수하지 순진하지만은 않아 순순히 당하지 않지 니네 술수 내 낯짝 봐라 콧대가 높지 high high 열번 찍어도 흠 집이없어 안당하는 편집 nah nah 만약 내 패기가 객기였다면 진작에 뒤졌지 마 내랑 랩으로 붙어보자 카믄 다 멈칫 멈칫 멈칫 워 우린 거북선 다른배들 통통 그냥 통통 떨어져라 똥통 커지는 네 동공 느껴지는 고통 우린 독종 너흰 그냥 보통 우린 거북선 다른배들 통통 그냥 통통 떨어져라 똥통 커지는 네 동공 느껴지는 고통 우린 독종 너흰 그냥 보통 아가미 달린 새끼 물먹어도 잘도 살아서 올라왔지 실패를 껌같이 경험 빨아 먹고 뱉어 딱히 맛은 없지 아다리 맞는 인생 하나님의 계획을 그대로 따라왔지 한국을 상대로 놀지 않아 세계위에 태극기 꽂는 간지 지코 팔로알토의 3번째 입양아들 송민호 제대로 된 가정교육 다 씹어 먹는 게 내 효도 회사빨 조까 이제는 회사가 내 빨을 받아 팀 와이지를 사살해 총을 쥐어준 니 상황 Idol rappers mo'fucker god damn i'm a idol too 색안경 벗지마 씐채로 갈겨 얼마든 줄게 합의금 찐따 새끼들 날 금지하려해 내 존재가 반칙인듯 너네는 잘못된 랩펄 섬기고 있어 죄다 사이비 whoo 우린 거북선 다른 배들 통통 그냥 통통 떨어져라 똥통 커지는 네 동공 느껴지는 고통 우린 독종 너흰 그냥 보통 우린 거북선 다른 배들 통통 그냥 통통 떨어져라 똥통 커지는 네 동공 느껴지는 고통 우린 독종 너흰 그냥 보통
"19금
BORN HATER (Feat. 빈지노, 버벌진트, B.I, MINO, BOBBY)",에픽하이 (EPIK HIGH),I'm a born hater Dali Van Picasso 난 벨라스케스 밀레 엘 fuckin' 그레코 내 에코 VJ의 감성 shit 다 보급형 Blo 내 아류 문하생 shieeet 내 원래 성격은 이렇게 나와 문제 하나 없어도 fuck 'em So I understand 왜 날 어택 하는지 그 남자다운 척 and why you act like a bitch 바지 벗고 시원하게 깔라면 까 타진요도 기어와 I'm tryin' to love ya 어울리잖아 뭔가 내 역설적인 삶과 무한대를 그려주려 쓰러진 팔자 너의 그 무익한 열등감 나랑 무수히 붙어봤자 니 손해 덜 떨어진 그 사고는 니 부주의 내가 누누이 말했지 난 두 수 위 난 뭘 해도 일부일처주의 mother fuckin' 유일무이 I hate my haters obviously 이럴 땐 센스형이 부러워 적이 없으니 어이없지 내 성공이 외모 덕이었다니 니네가 빠는 블로형이 내 옆방에 있어 지금 그러니까 좀 닥치시지 근데 얘넨 쉬지 않고 가십질 Man i'm everywhere like oxygen 애석하게도 니 ex도 내 빠순이지 Stop talkin shit like you know the shit 난 니네 피드백이 필요없어 솔직히 너랑 내가 왜 해야해 음악 얘길 니가 나한테 보탠거라곤 마우스로 삿대질 Man fuck you 아니 fuck your ID 아니 fuck your IP man I'm sick of ya’ll geeks 넌 절대 못 와 여긴 여긴 this is your dream My vehicle's foreign and my bitches modelin Some of y'all are born haters 남녀노소 각계각층에 분포돼있어 내가 뭘 하든지 타고난 천박함으로 반응해 잔인한 말일지 모르지만 it is in your nature Type one 내가 커리어 끝내버린 애들과 가까이 있던 이 바닥의 지인들 눈에 띄는 특징은 꼬리 밟힐만큼 업계 내 fact에 강함을 드러내며 전문가인 척 하는 지루하게 긴 글 Type two 잘 안 풀리는 자신의 삶 전부 다 잊고 한순간 분노를 날릴 대상 그게 마침 내가 된 case 귀엽고 딱해 하지만 법적 조치 앞에 대책이 요망돼 나머지 types 모기 같은 존재 공기 맑은 동네일수록 강하고 독해 살려두고 싶지만 어쩔 수 없는 입장 걸리적거리니깐 Wow 여길 좀 봐 겁쟁이들은 알아서들 도망가 No doubt 보고있나 내가 꼬우면 너네들도 하던가 꼭꼭 숨어라 니 머 머 머리카락 보일라 어딜 넘봐 스케일이 달라 여긴 muthafuckin' do or die 매번 비트 위에 똥칠하는 나의 랩 치매 증상은 몇 년 전부터 꽤 심해 가사와 상관없는 rhyme 떡칠에 꼴에 정숙해 요 죠 로 게이랩질 해 친구들은 이미 랩 거물인데 그 사이에 난 떠 있는 기름 최고 아닌 최악부터 순서를 매길 때 열 손가락 안에 꼽히는 이름 다 들려 너의 비아냥 내성만 늘어 높아지기만 한 치사량 생사를 넘나들며 굳건해진 멘탈은 성지 모독으로 도약하는 해탈의 경지 때가 되면 피 보는 이 바닥의 생리 이미 내 목을 노리지만 눈 깜빡 안 해 나 못났어도 bitch들 사이에선 난놈이니까 님이 18년도 쯤에 날 보면 지금 이런 말 못할 걸 보장된 성공 회사빨이라는 찐따들의 역공 날 씹어대도 바로 까먹어 붕어처럼 뻐끔 블락비에서 나와 발라드 데뷔하고 fucked up 실력으로 여기 와 나 바닥에서 털ㄴ업 근데도 몰라 나의 컨셉 뒤에 가린 몬스터 텁텁했는데 잘 됐네 MINO Huge boy 그래 내가 걔 So 손해 봐 빰을 후려치는 태도 비트를 먹는 짐승 이건 수간 날 깎아 내려봤자 가벼워지는 내 두 발 일도 많은 내게 자꾸 열을 바라면 완벽하게 해내지 잘 열 받아요 왈가왈부하시기 전에 거울부터 보시고 티비에 내가 나오면 끄시던 가 하세요 내가 변했다고 해 내 뒤에서 내가 바라던 바니깐 바닥에서 챔피언까지 귀 따가운 피드백에 이해하는 척 하는 내 고개 끄덕임은 비트에만 어울려 옛날 상식엔 경력이 벼슬이고 선배가 전부 boy 시간이 펀드냐 파산해라 얼른 boy 형들도 불러 사장님도 괜찮아 내 대가리가 커질 수록 니 심장은 쫄려 힙합 죽이긴 쉽다 맞지 18세 감성으로 20세들아 E'ybody sound the same Commercialize the game and she's dead It's show time 맞는 말만 하니깐 아래 위 없다 싶어 내 말이 자극적이라면 넌 바로 Bobby를 씹어 난 마이클 잡으면 관중에게 thriller 넌 마이크를 잡으면 비둘기도 자릴 떠 Wow 여길 좀 봐 겁쟁이들은 알아서들 도망가 No doubt 보고있나 내가 꼬우면 너네들도 하던가 꼭꼭 숨어라 니 머 머 머리카락 보일라 어딜 넘봐 스케일이 달라 여긴 muthafuckin' do or die Yo 내가 어디까지 가는지 집에서 티비로 지켜봐 stupid Yo 내가 어디서 뭘 하던지 가만히 있는 니들 보단 뛰어나 stupid 무대위엔 똑같이 생긴 기계들이 설치네 한 마디만 할게 That's no no 기부를 해도 손가락질 하는 hater 들에게 한 마디만 할게 That's no no
아프다,"지코 (ZICO), 소진 (Sojin)",나란 존재가 존재하긴 했어 혀끝까지 차오른 말을 삼켜내 너만 나쁜 년 만드는 구애인걸 알면서 나댄거니까 누굴 탓 안해 정말 답답해 상처는 오는데 상처는 못찾는게 일에 전념해도 가사의 대상이 너라는게 기억도 하루처럼 저무는 거라면 편히 잘테지만 다시 네 잔상을 떠안아 보고싶다는 그 말 하지 못해 삼킨다 오늘 많이 아프다 사랑했던 맘이 아리고 또 아프다 너도 나처럼 아플까 죽을 만큼 사랑했던 네가 이제 너무 미워 힘들어 네가 미워도 아파도 사랑은 너라서 못 가 네 곁을 못 떠나 다들 푸념 말라고 그냥 추억하라고 I ‘ve got a know 그럴꺼면 사랑 무엇하려고 해 떠나간 사람은 간직할게 못돼 미안해 이별엔 지혜롭고 듬직하지 못해서 참 웃겨 가슴은 아직도 뛰기 바쁜데 뭐가 지친다고 나는 멈춰놨는지 감정의 출발선이 어디였는지 까마득해 방황 중에 마주쳐도 반가운 듯이 맞아줄래 Yeah 내 걱정은 하지마 나름 숨 쉬며 지내 한숨인게 문제지만 적정 시간이 지나 서로에게 맞지 않는 옷이 돼버릴까 그게 싫다 근데 어찌하겠어 다 내 몫이야 살면서 꼭 겪어야 할 것 실패와 성공처럼 꼭 경험할 것 누군가를 열렬히 사랑해볼 것 정신 못 차리고 죽도록 아파해볼 것 죽을 만큼 사랑했던 네가 이제 너무 미워 힘들어 네가 미워도 아파도 사랑은 너라서 못 가 네 곁을 못 떠나 죽을 만큼 사랑했던 네가 이제 너무 미워 힘들어 네가 미워도 아파도 사랑은 너라서 못 가 네 곁을 못 떠나 그렇게 어렵게 데려오고 쉽게 떠나 보내 여전히 미련하게 미련으로 하루를 보내 남김없이 줬으니 후회는 남지 않아 남기던지 태우던지 내 흔적 말야 그렇게 어렵게 데려오고 쉽게 떠나 보내 여전히 미련하게 미련으로 하루를 보내 남김없이 줬으니 후회는 남지 않아 남기던지 태우던지 내 흔적 말야 보고싶다는 그 말 하지 못해 삼킨다 오늘 많이 아프다 사랑했던 맘이 아리고 또 아프다 너도 나처럼 아플까
착해 빠졌어 (Stupid In Love),"소유 (SOYOU), 매드클라운",니 입술이 나를 욕해도 난 아니 아니야 니 마음이 나를 접어도 난 아니 아니야 내 눈물의 의미를 왜 몰라 끝내자는 게 아니야 안아 달란 말이야 평소완 다른 말투 심장이 시큰해 난 니가 낯설었고 비가 내릴 듯 하늘은 시커메 반복된 실망과 다툼 속 서론 지쳤고 넌 아마도 오늘 여기서 내게 꼭 이별을 말할 것 같아 순간 가슴에 불지른 듯 나도 모르게 소리쳤지 밀치고 부딪히고 널 보며 진저리 쳤지 너 왜 그렇게 슬픈 눈을 하고서 날 쳐다보고만 있어 항상 그랬지 난 모질고 넌 지겹게 착해 빠졌어 니 입술이 나를 욕해도 난 아니 아니야 니 마음이 나를 접어도 난 아니 아니야 내 눈물의 의미를 왜 몰라 끝내자는 게 아니야 안아 달란 말이야 혼자 아닌 둘이라 넌 더 외롭다 했어 슬픈 표정으로 넌 물었지 내 말 이해 할 수 있어 난 귀찮고 바쁘단 핑계로 널 짐처럼 취급했지 믿음은 플라스틱처럼 부러져 니 의심 지긋지긋했지 그리고 너희 집 앞 바래다준 마지막에 어김없이 폭탄 터졌지 참 더럽게도 징하게 서롤 밀쳤고 욕을 뱉고 우린 미쳤고 now we can't go back 누군가 그랬지 계절은 이별을 데리고 오네 계속 그렇게 거친 말 해 다신 안볼 듯 상처를 내봐 어차피 끝낼 맘이면 좀 더 제대로 나쁜 척해봐 너 짜증나게 굴지마 누굴 만나든 잘 살테니까 뒤늦게 다시 날 찾을 때 난 절대로 거기 없으니까 그냥 꺼지라 했지 울먹이는 니 모습 지겨워서 바보같이 아파하는 그 꼴 봐주기 힘겨워서 미안해 할 것 없어 주저하지 말고 말해 어서 이별의 순간 난 여전히 못났고 넌 끝까지 착해빠졌어 헤어지잔 말이 아니야 난 아니 아니야 싫어졌다는 말이 아니야 난 아니 아니야 내 눈물의 의미를 왜 몰라 잡아달란 말이야 안아달란 말이야 가지마 내 눈에 써놨잖아 내 눈물이 말하잖아 멀어져가는 우리 바라보기만 할 뿐 잡지 않아 길었던 연애의 끝 서로의 마음은 닿지 않아 제발 예전의 너로 돌아와 가지마 가지마 이제 끝낼 시간 somebody got to say goodbye 미안해 난 널 더는 사랑 하지 않아 진심 와 닿지 않아 만질 수 없고 볼 수 없어 아무것도 느낄 수 없어 괜찮아 날 욕해 넌 왜 끝까지 멍청하게 그리 착해 빠졌어 서로의 맘 헤프게 떠들며 그저 시간만 끌었지 너는 언제나 최선을 다했고 난 언제나 너의 최악이었지 알아 너가 더 참고 더 울고 더 외로웠어 이별의 순간 난 여전히 못났고 끝내 널 잡지 못했어 평소완 다른 말투 심장이 시큰해 난 니가 낯설었고 비가 내릴 듯 하늘은 시커메 반복된 실망과 다툼 속 서론 지쳤고 넌 아마도 오늘 여기서 내게 꼭 이별을 말할 것 같아
